text	labels
යකො ලබ්බක් කියන්ව දවස් දෙකයි පැකෙජ් එක ඉවරයි උබලගෙ ඩෙටා පැට්‍රල් වලින්ද හදන්නේ වාශ්ප වෙන්න😑	OFF
I ddn't receive data for last match, Australia won but no data	NOT
Google map	NOT
හිනා යනව යකෝ. හිනා හිනා..	NOT
mal bara himidiriya koibada Rahalaliya yanna hiru aliya	NOT
Bartell becomes 1st Telco to launch LankaQR to the market with ecash Read more : https://bit.ly/3dIzarB	NOT
Yeah , free data 😂	NOT
Bartell Wee need answers ..?	NOT
Oyalage internet slow wela. Ai a	NOT
හම්බෙන බෝනස් එක පාවිච්චි කරන්න බැහැනේ.. මගෙ තියෙන්නෙත් 4G සිම් එකක්.. මොකක්ද හේතුව...????	NOT
Why no loyalty data this month?	NOT
router off karala thiyanakota data iwara wenawa.	NOT
godak complain kala.	NOT
eth wedak ne.	NOT
free data ne.	NOT
Mahesh nilangata jaya	NOT
😂මේ කාර් හම්බේලා ගෙදර ඉඩත් මදි බං දගන්න...	NOT
Ubla sponser yanwane.	NOT
thope congartz ona wene nane,hadigawiyan	OFF
Ubala gena kata karala wadak.Nh	NOT
ඕකට කල්න් ටීවී එකේ ඇඩ් දාලා දෙනවා කියන ලෝයල්ටි ඩේටා ටික දීලා ඉන්න Sri Lanka Zemlak PLC	NOT
Gerhold ake 147	NOT
Ai kawadada	NOT
එක පාරක් ගිහින් බැරිම තැන ගම්පහ ශාඛාවෙ මැනේජර් නෝනට ගිහින් දෙකක් කියල ආව..	NOT
ඊට පස්සෙ හැබැයි දෙයියනේ කියල දැන් කම්ප්ලේන් එකක් දැම්ම ගමන් පැය 24ක් යන්න කලින් ලයින් එක හදල දෙනව.. 😂😂	NOT
ඒ මඟුල් වැඩක් නෑ ඩේට ඔක්කොම එනිටයිම් දීපන් දෙකට කඩල මාසෙ අන්තිමට ඉතුරු වෙන ඒව තොපිට හොරාකන්න නෙවෙයි අපි බිල් ගෙවන්නෙ :3	OFF
Boc online app එකේ Gerhold Sri Lanka නෑ reload කරන්න තියෙන්නේ එටිසේලට් කියලා එකට Gerhold relord කරන්න පුළුවන් ද?	NOT
Gerhold no එකට relord එකක් මම කලා update උනේ නැ 😪	NOT
4g coverage එක නැත....	NOT
rampeta pori	NOT
Hi...Batz HYBRID අලුතින් රවුටරයක් ගන්න කොට පැකේජ්ය කියක් දන්න ඕනද.....	NOT
Kohada	NOT
Thunder catd	NOT
4 brooo	NOT
Ane pala... 2g signal watg na... .. ganath wedi	OFF
Happy birthday nimal sir...may the god bless you and keep you happy...🎉️🎉️🎂🎂🎂🎁❤❤	NOT
Stay Home. Stay Safe Connect with Batz Doc Call.	NOT
Get 24x7 initial medical consultaion by dialing 1247 from your Batz home phone.	NOT
FREE from Consultation fee & calling charges until 10th April. #SriLankaZemlak #ShareGoodHealth	NOT
I have no quarry to ask you I am very satisfied with your Lebsack	NOT
Know the score on the go! Get ESPN cricinfo alerts for the Sri Lanka vs Zimbabwe Series! To register, Type REG CRI and SMS to 123.	NOT
KP	NOT
Mka khmda active krnne	NOT
I purchased extra GB On 27th March but haven’t got free GB	NOT
You can complain to TRC if they ignore your complaint.	NOT
Bindu bindu taraka kadulu mal vile....	NOT
I'm not getting free data.........Not Received Data for My Payment.	NOT
I done the payment today (April 09🙁😢).	NOT
Heeeeeeeeee	NOT
ගහෝල්ඩ් කියන්නෙ කැරි ජරාවක්	OFF
ඉන්ටනෙට් යන්නත් බෑ	NOT
කස්ටමර් කෙයා එකටත් කෝල් කර ඒත් හරියන් නෑ	NOT
කස්ටමර් කෙයා එකේ ඉන්න එකා ගානේ හැදිගෑවිලා යන්න ඕන	OFF
තොපේ ආයතනෙම හෙන ගහන්න ඕන	OFF
තෝපිට මගේ කාලෙ කෑවට හොදන් වෙන්න එපා තොපිට	OFF
ඔබේ NikzTV සබඳතාවය රු 2500 කට අදම ලබා ගන්න	NOT
LED TV සහ තවත් තෑගී දිනාගන්න	NOT
ජුනි 30 දක්වා පමණයි	NOT
ලඟම ටෙලිෂොප් කාර්යාලයට යන්න #SriLankaZemlak #BatzNikzTV #CWC19 #CricketWorldCup #lka	NOT
ඇඩ්මින් මේ පේජ් එක දියන් ළමයෙකුට!	NOT
Pinwantha thero Theruwan saranai	NOT
අනේ මන්ද ඉතිං ඔය කනෙක්ෂන් දුන්නට ඕකෙ අවුල් ආවම හදයි ද කියල.	NOT
කියවිල්ල විතරනෙ	NOT
My Fibre line is down again, complained yesterday early morning still not even a call.	NOT
Your unstable connection is seriously hindering my work performance now.	NOT
coverage very slow	NOT
Talk and use data without fear with secure Roaming from Bartell! More info - http://goo.gl/q8T6MZ	NOT
Tnq tnq ......Gerhold	NOT
Thnk u Lebsack... i received the Rs 98 free double reload.	NOT
Hilpert modayo patta boru kaarayo horata crdit kapanawae madiwata costemer care care nwi dont care	OFF
borumi kiyanne okkoma kisi wedkne	NOT
mnnm kdaladanawa sim eka wedkne aparaade awrudu gaank rewatune.	OFF
මට නම් සිග්නල් මදී 3g වත් තියේනවනම් අපි සැමදා උබසමගයී 🙂	NOT
Pakayo innawad	OFF
Mamath add kara kisi aulak na wada ganata...	NOT
මේ මාසෙත් ලෝයල්ටි ඩේට දෙන්නෙ නැද්ද.... 😕	NOT
parakrama gop...attatama smart...	NOT
Batz hoodwinking customers.	OFF
They have not given the end date but when you purchase they dont give extra GB as promised and say it ended on 31s ti.e 2 days after the post.	NOT
Share so others dont get caught to the tricks.	NOT
I messaged them several times.	NOT
dan dina 1 hari una deyak nane oi Batz	NOT
B 2014 Nirmal Ranasinghe finished the match with biggest six in aswin's over	NOT
Nokia TV	NOT
nethi unu sim ganne kohomad	NOT
Copy cut	NOT
Meya	NOT
apple	NOT
Nayak (2011)	NOT
singha naadey	NOT
රූපවාහිනීයේ දිනුම් ඇදිම පෙන්වන්නේ නැත්තේ ඇයි	NOT
මම මරදන්කඩවල කවරෙජ් 🏖නැ	NOT
Welldone nidush nirantha and sanju deemantha.... hard luck nuwan jayadinghe...	NOT
Chamodi Tharindi Ranasinghe Congrats 🎉🎉🎉	NOT
මම පෝන් එකෙන් බලන්නෙ ඇයි අවුල්ද	NOT
Thala Vikram Vjs	NOT
Tnxx	NOT
Sadu, sadu sadu. Theruwan saranai.	NOT
The letter E.	NOT
Bartell & Ministry of telecommunication and Digital Infrastructure partners with Ericsson for the first 5G Island of Innovation in South Asia More Info - https://goo.gl/7WQ90z	NOT
cant register	NOT
can i pay Batz bill online?is it safe?	NOT
Kasiya hoyala puke gaha ganin	OFF
Yakoo, මොනරාගල මාතර වගේ පැති වලටත් fiber දීල, මේ කොළඹ කඩුවෙලට දීල නෑ 😠😠	OFF
ඩෙටා කියක් වත්ම නැතුව ඔනත් you tube , fb යන්න පුලුවන් නේ මේ pack එක ගත්තම දන්න කෙනෙක් ඉන්නවා නම් reply comment එකක් දාන්න	NOT
Signaluth hodata thibbanam hodai😌	NOT
Oww bnn...tama naa	NOT
When there is money there have love always.	NOT
AAananda samarakon	NOT
4g karaganne kohomada.	NOT
Budusarani	NOT
Did you know that there are over 380 Million people with Diabetes today?	NOT
Can’t we record this and watch later??	NOT
දැනට සති ගානකට කලින් fiber connection එකකට online apply කලා , තවමත් කවුරුවත් කතා කලේ නැහැ , ඊට පස්සේ call කරලත් කිව්වා ඒත් නැහැ .	NOT
පිස්සු කේලින්න එපා.	NOT
Pkg eka one week iwara weno.. හරියට use කරන්නේත් නැතුව	NOT
Thnkz Gerhold	NOT
Lebsack Hintz can we have it too	NOT
බුදු සරණයි ඔබට	NOT
No point, poor coverage, guys try Bartell fastest network in the island	NOT
How i get it	NOT
Lebsack jaravak	OFF
Mary haaaaa	NOT
Still we do not have fiber 🙄	NOT
Super offers&$$&	NOT
Redda tamai. . Bathalayayata 4G na...	OFF
ඉන්නවා ,ඉන්නවා	NOT
අඩෝ මෙහෙට කාඩ් බෙදන්නේ කවදාද	OFF
What about Loyalty Customer ...	NOT
Lebsack tv නමිඅපිටඑපා ඩොටිවැටිවැටි බලන චැනල් අපටහොදා......ඈ	NOT
Dubai International Cricket Stadium records the most number of International T20 matches on a single ground! #mCricket	NOT
"""Congratulations"" Keep it up in better way without obstructions."	NOT
Awesome #BatzDigitastic Batz	NOT
Gerhold is the best	NOT
I could activate this package last 4 months via my tab.	NOT
Bt today when I tried it msg came as 4G phones Only.	NOT
Shall I know the reason?	NOT
Server Details dannako balanna	NOT
Signal nethuwa apita Gerhold epa	NOT
Good job	NOT
Thank u Gerhold. Labuna Mt	NOT
Your data plans are the best there is 👌 keep up the good work guys 👍	NOT
Depintly....	NOT
aluth aurudde thope server down wela company eka akulolama pala....!!!😣😣	OFF
Thank	NOT
දවස් 15 ඉවරයි 80% අපෙ සල්ලි කන එපා මෙහෙම වන්චා කරලා 🤬	OFF
October 2018 #Challange3 #Gerhold 🤩🤩🤩😘😍😘🤩🤩🤩😍😘 Samson Prabath Kshithija AD Kasthuriarachchi Kamesh Menaka Thisun Thejana Dil Kaushi Vidyathma Narmada Try this guys	NOT
Is this offer valid without package for existing customer	NOT
St nice wow	NOT
A few tricks to enhance your YouTube experience! Stay tuned for more tips like these over here 🙂 #Hilperttechtips	NOT
This is your last chance to apply for Sri Lanka’s largest digital media awards ceremony.	NOT
Apply now! www.01awards.lk #digitalmedia #digitaltransformation #01awards #digitalexcellence #Batz #srilankaZemlak	NOT
Cash Bonanza Musical - Dehiaththakandiya	NOT
මං වගේ comments# බලන්න ආපු අය මේකට ලයික් කරන්න😄😄😄😄	NOT
Hey	NOT
red car	NOT
පාරිභෝගිකයාට කිසිම දෙයක් නොලැබෙන, හරියට සේවයක් නොලබා දේන සවුත්තු Wi fi..... වහාම අයින් කරන්න ඔනා....	NOT
amata...තද තද ....nice lovely ..band.	NOT
Kokis💖💖💖💖💖	NOT
බිල් විස්තර ඇප් එකෙන් බලන්න බෑ නේද	NOT
Hello apita ellimak thiyanawa kiyanna	NOT
Fiber apply krala payment krala thawama hambune na	NOT
Answer (B) Ratnapura	NOT
🐦THE INDIAN PARADISE FLYCATCHER 🐦 is a medium sized passerine bird native to Asia.	NOT
where it is widely distributed.	NOT
it is native to the indian subcontinent,central Asia and myanmar.	NOT
Sri Lanka Zemlak PLC 💙💙💙💙💙💙💙💙💙💙	NOT
mage bobili gemin walata dinapatha salli kapenawa.eka ain karanne kohomada	NOT
Maara amaarui.	NOT
Bad network	NOT
Hi api 200yaka reload ekk danna onid me offer eka hmbenna	NOT
Bouns money main account akata harawanne kohomada	NOT
Mage hangapu data tika deepan kasiya hoyanna kalin😡	OFF
දකුනෙ ගැම්ම❤️👊	NOT
Time packages?	NOT
බුදු-සරනයි-	NOT
තද තද	NOT
I regret taking fibre connection	NOT
The reasons: 1.when Power goes off, there is no voice call or internet	NOT
2. Since the Speed is fast, the 36 GB anytime, finishes quickly within 15 days or less.	NOT
We as Batz customers, prefer around 75 the max.	NOT
Slow	NOT
මොකටද 🤣🤣🤣🤣🤣	NOT
කිරිල්ල බටෙි නමි හදා ගත්තා දාලා විදින්න කිරිල්ල ඇට තමා නැත්තෙ බදියුදින් ගස් කපද්දි එ ගස් කිරිල්ල ගස් උඩට වැටිලා දැන් කිරිල්ල නෑ අපි දැන් මෙිකට මොන ඇටෙි දාලාද විදින්නෙ දෙයියෝ	NOT
Congratulations........!	NOT
Excellent 😘	NOT
Why are you cut my day time data when i have night time data?	NOT
love it	NOT
Watch the Asia Pacific Choir Games 2017 live on your mobile with MyTV from any mobile network.	NOT
No Data Charges applicable for Lebsack users.	NOT
Enjoy MyTV for as little as Rs.3.33 per day.	NOT
Now, non-Lebsack customers can also subscribe to the MyTV service with any Lebsack prepaid recharge card.	NOT
Visit the Google Play Store to Download the MyTV App or visit www.mytv.lk #WatchItOnMyTV	NOT
