,Sentence,Hate_speech,Sentiment,Humor,Billing or price,Customer service,Data,Network,Package,Service or product,None
13092,Govinda Govinda,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13093,Day pass package eka active una kylne msg eka awe,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
13094,Iroshini Nimeshika Iresha Dilrukshi Balasuriya Kulathunga KNurajsena Nilu Niluka Amila Dias,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13095,Common card,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13096,19 versions,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13097,Rawter nedda,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13098,"Pandukabhaya Athauda , Ruwan Lasantha",Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13099,Mona kunuharpayak d e 🙄 explain,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13100,Lebsack Mega වාසනා පසුගිය සතියේ දිනුම් ඇදීම. (ජූලි 13),Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13101,මෙවර දස ලක්ෂපතියා ගම්පහ දිස්ත්‍රික්කයෙන්. ඔබත් ජයග්‍රාහකයෙක් ද යන්න දැනගන්න #121# dial කරන්න. #LebsackMegaවාසනා,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13102,I'm eating peanuts,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13103,Can I get Huawei Y9prime?,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13104,Wish you a happy pongal,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13105,Kawadada ? Kiyatada thimne ?,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13106,Ko 4 gi,Not offensive,Neutral,Non-humorous,0,0,0,1,0,0,0
13107,සුදර්ශන muthuthanthri,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13108,When I play that game I didnt receive data... Why is that?,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
13109,Data hambawenneme ne,Not offensive,Negative,Non-humorous,0,0,1,0,0,0,0
13110,"No doubt,sri Lanka ❤",Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13111,No,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13112,Apita hamba wenne nedda social media 25GB,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
13113,Motorola micro tec 2,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13114,Happy BIrthday..Googale,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13115,Give us Nikz tv free channels,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13116,If your company can give to extra gb only 10 also,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
13117,5G ❤️❤️❤️,Not offensive,Neutral,Non-humorous,0,0,0,1,0,0,0
13118,Happy Birthday,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13119,Sri Lanka Zemlak PLC why your hotline not working how can we complain faults .....😑😑,Not offensive,Neutral,Non-humorous,0,1,0,0,0,0,0
13120,since yesterday Nikz tv live is not working.... but can't put complain hotline not working.,Not offensive,Negative,Non-humorous,0,1,0,0,0,0,0
13121,i also inbox to you,Not offensive,Neutral,Non-humorous,0,1,0,0,0,0,0
13122,Routers වල අවශ්‍යතාව දැන් නම් හොදටම දැනිලා තියෙන්නෙ.. ඉක්මනටම හදුන්වලා දෙන්න.‍‍‍‍‍,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13123,mama gaththe me mase Batz.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13124,mokakda me scene eka :/ Chamal Dilmikaka,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13125,Show eka nadda,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13126,add google meet also.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13127,Mage sim eka 4G pon eka 3G ithin mata bada eka hadaganna,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13128,My BB Pkg was activated only on Oct 31 but you have billed me from Sep 2019.,Not offensive,Neutral,Non-humorous,1,0,0,0,1,0,0
13129,The sales person who called state that I will only be billed after receiving my password which happened on Oct 31 only.,Not offensive,Neutral,Non-humorous,1,1,0,0,0,0,0
13130,Pls credit my account for Sep/Oct incorrect billing.,Not offensive,Neutral,Non-humorous,1,0,0,0,0,0,0
13131,fb pack එකක් දෙන්න. ගොඩක් අය යුස් කරන්න ගනියි ගහෝල්ඩ්.,Not offensive,Positive,Non-humorous,0,0,0,0,1,0,0
13132,මොකද කිසිම නෙට්වර්ක් එකකින් සෝශල් පැක් එකක් දීල නැහ්,Not offensive,Neutral,Non-humorous,0,0,0,1,1,0,0
13133,ඔව් දුක් විදිනවා ගහෝල්ඩ් සිම්.එකක් අරං සිග්නල් නැතුව 🤮,Not offensive,Negative,Non-humorous,0,0,0,1,0,0,0
13134,Anit ayatat anda kiyanda,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13135,All the best sis,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13136,ලබ්බෙ සිග්නල් නෑ,Abusive,Negative,Non-humorous,0,0,0,1,0,0,0
13137,Thalapathy all movie,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13138,Android L,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13139,Man Gerhold rs 25 pakaje aka dala internet payak giya.,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
13140,you tube akan down load kara a payata GB 1 kak.,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
13141,"ath mul sara vitharei eta passa ba,ai a.",Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13142,A anka thamei 078-9015370,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13143,Excellent ❤️,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
13144,සුනන්ද ගමගේ නැතිව වඩක් නැ,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13145,Horu,Abusive,Negative,Non-humorous,0,0,0,0,0,0,1
13146,Submit karana dene nane.,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
13147,Pls help me...,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13148,Too much for 1000/=... LOL,Not offensive,Neutral,Humorous,1,0,0,0,0,0,0
13149,We are having a trouble in our home connection + NikzTV more than 10 days now and each time I’m calling I’m getting the same response and today they are telling there is a system issue.,Not offensive,Neutral,Non-humorous,0,1,0,0,0,0,0
13150,This is really embarrassing and didn’t even received Ref. No to my complaint and either a one single call about the issue.,Not offensive,Negative,Non-humorous,0,1,0,0,0,0,0
13151,If they actually told me the exact problem at Batz for my very first call I may understand the situation.,Not offensive,Neutral,Non-humorous,0,1,0,0,0,0,0
13152,If we didn’t pay the bill you guys didn’t wait and disconnect the line so in this situation what is your solution??????,Not offensive,Neutral,Non-humorous,1,1,0,0,0,0,0
13153,Lebsack horawedak yanawa,Hate-Inducing,Negative,Non-humorous,0,0,0,0,0,1,0
13154,Mokadda me,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13155,Team viwer or anydesk theyenawa da me package eka,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
13156,Invite karata data naa,Not offensive,Negative,Non-humorous,0,0,1,0,0,0,0
13157,I have send you a inbox message regarding a complaint still no response....😡😡,Not offensive,Negative,Non-humorous,0,1,0,0,0,0,0
13158,just increase the 4g coverages.,Not offensive,Neutral,Non-humorous,0,0,0,1,0,0,0
13159,Instergrm,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13160,Alawwata gendoooo,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13161,Thats great... hopefully he will help you guys to fix the internet speed as well 😍😇,Not offensive,Positive,Non-humorous,0,0,0,1,0,0,0
13162,Not enough words to express the essence of my mom.,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
13163,Is this valid for Upahara connections,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13164,මක්කයි හම්බෙන්නෙ දැන් 🙄🙄,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
13165,Mamath Lebsack use karanne..mamath sathiyakata bara gaanak reaload karanava kohomada meka wenne...pahadili kirimak karanda mata...,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13166,Matha mudalthegi lebila tiyanawa Rs/= 100.50.100.1000.supiree dinumath balaporothtuwen innwa.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13167,digin digathama Lebsack paula samgainna' reloads rechage' krnna bill gewanna.,Not offensive,Neutral,Non-humorous,1,0,0,0,0,0,0
13168,4n eka Lebsacknam salli thamai Jayawewa! #121#💕💕💕💕💕💕,Not offensive,Neutral,Humorous,0,0,0,0,0,1,0
13169,thank you very much,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13170,Goooogle,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13171,chocolate,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13172,"Ira gilunath, sanda gilunath, mata kamak na...",Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13173,Gamma💪💪💪,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13174,Anyway it's too expensive cuz we have adsl users try to reduce the cost somehow.,Not offensive,Negative,Non-humorous,1,0,0,0,0,0,0
13175,මෙ රටෙ ප්‍රදාන භශාව සින්හල ඉන්ග්‍රිසි නෙවෙයි,Hate-Inducing,Neutral,Non-humorous,0,0,0,0,0,0,1
13176,purple car gets the treasure easier,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13177,"Yeah very good initiative, but it's more better if you can fix my connection.",Not offensive,Positive,Non-humorous,0,0,0,1,0,0,0
13178,ආදරණීය කුලේ ඔබ හැමදාමත් අපේ හදතුල වීරයෙක් ජයවේවා,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13179,"Wow so proud of you girls, big thank to madam principle let the children shine Congratulation",Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
13180,4G sim ekak ganne kohomada?,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13181,Vikram Thalapathy thala,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13182,Our lions will get a great victory it makes history,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13183,Useless price amounts,Not offensive,Negative,Non-humorous,1,0,0,0,0,0,0
13184,රෙද්දක් කියන් නැතුව හරියට 4g connection එක දියල්ල 😶,Abusive,Neutral,Non-humorous,0,0,0,1,0,0,0
13185,එහාගමටකරන්ට් එක විනාඩියකට ගියත් අපිට සිග්නල් නැ,Not offensive,Negative,Humorous,0,0,0,1,0,0,0
13186,මේක active කරන්නේ කොහොමද,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13187,පුක සුදුද,Abusive,Neutral,Humorous,0,0,0,0,0,0,1
13188,ෆට්ට ෆන්නේ ඇඹිලිපිටියේ.,Not offensive,Positive,Humorous,0,0,0,0,0,0,1
13189,වැඩිම සෙනග වාර්තාව අපේනේ,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
13190,well ahh you have to apply BODMAS so its 20,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13191,Oyalage speed eka nisa api wisi wela inne...,Not offensive,Negative,Humorous,0,0,0,1,0,0,0
13192,data lapenawa dannet naa😑😑😑,Not offensive,Negative,Non-humorous,0,0,1,0,0,0,0
13193,Lebsack fixed package ne,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
13194,i didnt get today data...300mb,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
13195,Introducing the new #GalaxyNote20.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13196,Power to work and play.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13197,Available soon to Pre-order with Bartell #Samsung #Bartell,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13198,Gerhold එකෙන් selfcare app එකක් denawada lagadima.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13199,Nonstop package ekta kapapu salli daapan,Abusive,Neutral,Non-humorous,0,0,0,0,1,0,0
13200,Niyami,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
13201,Free data nah? Chameera Rajitha Cooray,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
13202,Supery apinam Gerhold thama,Not offensive,Positive,Non-humorous,0,0,0,0,0,1,0
13203,තරග කරපු හැමෝටම කසිප්පු සන්ග්‍රහයක්,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
13204,Happy birthday......!,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13205,always mayavi,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13206,SIM EKA REGISTER KARA ganne kohomada?,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13207,Srilankava not bade notvark Batz,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13208,signal ne me petjtat hariyat eka tmi ekm awula,Not offensive,Negative,Non-humorous,0,0,0,1,0,0,0
13209,Team kokis,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13210,Hi Lebsack time based packages 4G walatath dennako,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
13211,"The irony is that as a communications company, you’ll don’t know how to bloody communicate at all!!",Not offensive,Negative,Non-humorous,0,1,0,0,0,0,0
13212,The 4G network has been having issues since last night and now it’s not working at all.,Not offensive,Negative,Non-humorous,0,0,0,1,0,0,0
13213,Your customer services numbers don’t work so we can’t even get at you to ask what is happening.,Not offensive,Negative,Non-humorous,0,1,0,0,0,0,0
13214,"All this social media Facebook, Twitter etc and you’ll can’t even leave us a message to say “there is an outage and we are sorry for the inconvenience and our engineers are working on the problem.”",Not offensive,Negative,Non-humorous,0,0,0,0,0,1,0
13215,"Whenever you’ll have an outage, we are always the ones chasing you’ll to find out what is going on.",Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13216,"You have our phone numbers and could easily send us a text message alerting us to the fact, but of course you’ll are too cheap so how about alerting us on social media?",Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13217,"Nope even when it’s free, you’ll can’t even bloody communicate with us!",Not offensive,Negative,Non-humorous,0,1,0,0,0,0,0
13218,"Of course when it comes time to pay the bill, you’ll send me 600 text messages and send the police to my house.",Not offensive,Neutral,Humorous,1,0,0,0,0,0,0
13219,Ane mnda ithin...hemadama card danwa..aduma gane Rs 100kwath ne..ita wada hodai wage Bartell ekk ganna eka.,Not offensive,Negative,Non-humorous,1,0,0,0,0,0,0
13220,හොඳ දේට හොඳ කියන්න එපැයි සතුටුයි,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
13221,Sadu sadu sadu.......!,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13222,Ane.....nice.....,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
13223,SW is important in giving life to the hardwares of an equipment and they are being instructed,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13224,Methodology of payment collection 😂😂😂,Not offensive,Neutral,Humorous,1,0,0,0,0,0,0
13225,Some people cannot be replaced no matter what how many relations you create! #HappyfriendshipDay machan Dinuka Kulasekara ❤️,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13226,Tnxxx,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13227,Aluthen ena os walata witharaine.. parana ewata wada karanawa,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13228,නිවන් සුව ලැබේවා.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13229,FUQ කියන්නේ මොකක්ද,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13230,Dickheads 🖕🏽🖕,Abusive,Neutral,Non-humorous,0,0,0,0,0,0,1
13231,hope to win Bartell,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13232,Bartell Eagles,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
13233,Thanks for the data addition 👍,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
13234,Apith awoo 👊👊👊,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13235,Meka hoya ganna hari hamarui ne bn.,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
13236,Meka hoyalama mage oluwath ridenawa yku.,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
13237,Lesi ekk diyanko michchara amaru karannathuwa 😏💥💣,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13238,Koikirila gan,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13239,Jewwan 2 wenee pokure bro,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13240,Api Gerhold,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13241,addekimen kiyanne,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13242,1st thamanna 2nd shreya 3rd trisha 4th sneha,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13243,I bought 20GB on Today morning.,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
13244,When will I get the Free Data?,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
13245,සාදු සාදු සාදු 🙏🙏🙏🙏,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
13246,ඩේටා දින කීයක් වලංගු වෙනවද?,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
