post_tokens,toxic_tokens,post_label
"['<user>', 'hi', 'adrian', 'i', 'd', 'love', 'to', 'send', 'you', 'a', 'review', 'copy', 'of', 'my', 'weird', 'little', 'picture', 'book', 'for', 'grown', 'ups', 'about', 'mental', 'health', 'and', 'dog', 'rescue', 'it', 'the', 'story', 'of', 'a', 'queer', 'woman', 'me', 'navigating', 'c', 'ptsd', 'triggers', 'and', 'childhood', 'trauma', 'to', 'help', 'herself', 'and', 'her', 'sweet', 'rescue', 'dog', 'heal']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['wore', 'a', 'nipsey', 'blue', 'suit', 'today', 'only', 'the', 'niggers', 'in', 'the', 'work', 'place', 'feel', 'the', 'energy', '🏁', '💙']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['bs', 'poland', 'people', 'did', 'not', 'say', 'or', 'want', 'anything', 'polish', 'yid', 'want', 'to', 'separate', 'slavic', 'people', 'and', 'us', 'people', 'should', 'stay', 'away']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['i', 'really', 'do', 'not', 'wonder', 'what', 'would', 'happen', 'if', 'somebody', 'called', 'jemele', 'hill', 'a', 'nigger', 'on', 'air']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",offensive
"['to', 'be', 'fair', 'i', 'said', 'that', 'you', 'are', 'not', 'a', 'dyke', 'yet', 'but', 'will', 'be', 'in', 'about', '<number>', 'years', 'after', 'you', 'are', 'very', 'post', 'wall', 'probably', 'less', 'than', '<number>', 'years']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['you', 'are', 'uneducated', 'white', 'trash', 'the', 'un', 'is', 'a', 'failure', 'and', 'i', 'am', 'not', 'a', 'supporter', 'of', 'most', 'transnational', 'organizations', 'this', 'whole', 'exchange', 'has', 'been', 'about', 'they', 'fucktardery', 'of', 'that', 'gay', 'image', 'macro']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",offensive
"['<user>', 'do', 'you', 'think', 'this', 'is', 'a', 'fucking', 'game']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['christians', 'stop', 'being', 'weak', 'pussies', 'stop', 'putting', 'up', 'with', 'people', 'saying', 'you', 'are', 'evil', 'because', 'some', 'of', 'the', 'scripture', 'makes', 'dykes', 'feel', 'bad', 'or', 'that', 'it', 'outdated', 'or', 'the', 'spanish', 'empire', 'or', 'whatever', 'jews', 'and', 'muslims', 'are', 'biblically', 'cursed', 'they', 'do', 'not', 'and', 'have', 'never', 'belonged', 'in', 'our', 'countries']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",hatespeech
"['empowerment', 'through', 'consumerism', 'is', 'fake', 'empowerment']","[0, 0, 0, 0, 0, 0]",normal
"['tfw', 'you', 'hate', 'yourself', 'for', 'no', 'reason', 'gt']","[0, 0, 0, 0, 0, 0, 0, 0]",normal
"['to', 'hell', 'with', 'those', 'murdering', 'lieing', 'sand', 'nigger', 'palestinians']","[0, 0, 0, 0, 0, 0, 1, 1, 0]",hatespeech
"['<user>', '<user>', '<user>', 'i', 'kind', 'of', 'understand', 'this', 'strange', 'fascination', 'and', 'curiosity', 'even', 'if', 'you', 'do', 'not', 'experience', 'it', 'and', 'sure', 'people', 'can', 'be', 'weird', 'about', 'sex', 'but', 'there', 'something', 'about', 'this', 'they', 'are', 'like', 'those', 'nat', 'geo', 'videos', 'haha', 'framing']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['we', 'are', 'getting', 'dykes', 'forced', 'down', 'our', 'throats', 'as', 'leaders', 'to', 'appease', 'the', 'west', 'i', 'can', 'see', 'the', 'corruption', 'seeping', 'in']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['want', 'to', 'watch', 'elite', 'bc', 'arón', 'piper', '’', 'h*t', '<censored>', 'but', 'the', 'whole', 'thing', 'they', 'did', 'with', 'their', 'muslim', 'character', 'is', 'so', 'repulsive', 'idk', '🙆', '\u200d', '♀', '️', '🙆', '\u200d', '♀', '️', '🙆', '\u200d', '♀', '️']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['damn', 'these', 'facebook', 'people', 'are', 'so', 'fucking', 'predictable', 'they', 'are', 'blaming', 'gun', 'violence', 'on', 'men', 'time', 'to', 'dig', 'up', 'some', 'skeletons']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['my', 'bitchass', 'dogs', 'are', 'on', 'a', 'together', 'rn', '🥺', '🥺', '🥺', 'take', 'me', 'to', 'new', 'york', 'right', 'this', 'instant', 'im', 'sad']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['<user>', 'anyone', 'i', 'see', 'with', 'a', 'pixie', 'cut', 'or', 'a', 'half', 'shaved', 'thing', 'at', 'work', 'i', 'call', 'dykes', 'they', 'are', 'always', 'the', 'customers', 'bitching', 'at', 'work', 'and', 'wanting', 'to', 'speak', 'to', 'a', 'manager', 'whenever', 'we', 'see', 'one', 'it', 'here', 'comes', 'a', 'karen', 'jajajaja', '🤣', '🤣', 'the', 'ones', 'con', 'bad', 'multi', 'color', 'hair', 'of']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['<user>', 'can', 'pope', 'francis', 'offer', 'a', 'holy', 'mass', 'for', 'justice', 'to', 'victims', 'of', 'horrific', 'crimes', 'rape', 'murder', 'violence', 'knife', 'attacks', 'abuse', 'verbal', 'physical', 'by', 'migrants', 'illegal', 'aliens', 'refugees', 'and', 'all', 'foreigners', 'whose', 'value', 'system', 'and', 'practices', 'condone', 'such', 'crimes', 'and', 'insult', 'christianity']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['when', 'muzzies', 'rule', 'the', 'uk', 'this', 'is', 'what', 'happens']","[0, 1, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['<user>', 'what', 'dick', 'faggot', 'judging', 'by', 'how', 'fat', 'your', 'forehead', 'is', 'i', 'bet', 'your', 'tiny', 'little', 'dick', 'has', 'not', 'emerged', 'from', 'beneath', 'your', 'gut', 'in', 'years', 'bet', 'your', 'juevos', 'rotted', 'off', 'too', 'if', 'you', 'are', 'out', 'here', 'begging', 'for', 'oral', 'from', 'someone', 'who', 'fucking', 'hates', 'you']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['the', 'iq', 'map', 'shows', 'the', 'average', 'iq', 'in', 'cuba', 'is', 'about', '<number>', 'so', 'at', 'best', 'idiot', 'bot', 'trudeau', 'has', 'an', 'iq', 'of', 'maybe', '<number>', 'only', 'slightly', 'mildly', 'retarded', 'it', 'shows', 'in', 'his', 'statements', 'actions']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",offensive
"['i', 'just', 'liked', 'my', 'country', 'in', 'childhood', 'and', 'now', 'its', 'gone', 'refugees', 'give', 'a', 'fuck', 'about', 'our', 'culture', 'and', 'rules', 'and', 'i', 'only', 'see', 'terrorists', 'from', 'islam', 'not', 'from', 'christians', 'so', 'im', 'really', 'against', 'religions', 'that', 'support', 'killing', 'other', 'people', 'for', 'not', 'believing', 'their', 'bullshit']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['<user>', '<user>', 'no', 'one', 'stand', 'for', 'illegal', 'immigrants', 'but', 'he', 'is', 'trying', 'to', 'target', 'only', 'muslim', 'immigrant', 'what', 'does', 'it', 'mean', 'illegal', 'immigrants', 'are', 'illegal', 'immigrants', 'how', 'can', 'you', 'exclude', 'only', 'one', 'community', 'it', 'shows', 'how', 'much', 'hate', 'they', 'have', 'for', 'muslim', 'in', 'india']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['but', 'violating', 'it', 'will', 'not', 'look', 'at', 'the', 'entire', 'structure', 'of', 'censorship', 'sjws', 'need', 'the', '<number>', 'billion', 'muzzies', 'as', 'cannon', 'fodder', 'for', 'the', 'war', 'on', 'the', 'west', 'but', 'they', 'do', 'not', 'want', 'sharia', 'law', 'prince', 'whatshisname', 'does', 'he', 'is', 'not', 'calling', 'the', 'shots', 'cultural', 'marxists', 'are']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['<user>', 'even', 'after', 'it', 'happened', 'they', 'still', 'denied', 'them', 'visas', 'deviated', 'runner', 'boats', 'to', 'refugee', 'camps', 'outside', 'palestine', 'they', 'may', 'not', 'have', 'known', 'but', 'they', 'did', 'absolutely', 'nothing', 'to', 'help', 'the', 'jews', 'before', 'during', 'after']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['iftekhar', 'ahmed', 'that', 'is', 'a', 'traditional', 'british', 'name', 'i', 'believe', 'they', 'can', 'trace', 'their', 'family', 'back', 'to', 'the', 'years', 'before', 'the', 'arabs', 'from', 'italy', 'roman', 'arabs', 'invaded', 'a', 'proud', 'scottish', 'name', 'did', 'not', 'they', 'have', 'a', 'whiskey', 'named', 'after', 'them']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['<number>', 'israel', 'the', 'only', 'country', 'to', 'have', 'its', 'borders', 'defined', 'for', 'a', 'specific', 'nation', 'jewish', 'ppl2', 'jews', 'pray', '<number>', 'x', 'times', 'for', 'the', 're', 'establishment', 'of', 'our', 'h', 'land', '<number>', 'pali', 'syriana', 'name', 'given', 'by', 'romans', 'to', 'israel', 'other', 'areas', '<number>', 'jewish', 'sites', 'only', 'evidence', 'of', 'arabs', 'is', 'toilet', 'on', 'har', 'habayit']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",offensive
"['push', 'women', 'into', 'workforce', 'increase', 'labor', 'pool', 'lower', 'wages', 'people', 'have', 'fewer', 'kids', 'due', 'to', 'career', 'women', 'and', 'lower', 'wages', 'use', 'lower', 'birthrates', 'to', 'justify', 'mass', 'immigration', 'increase', 'labor', 'pool', 'lower', 'wages', 'tfw', 'half', 'of', 'leftist', 'ideology', 'is', 'a', 'marketing', 'strategy', 'for', 'cheap', 'labor', 'oligarchs']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['i', 'hope', 'the', 'niglets', 'keep', 'going', 'down', 'on', 'their', 'knees', 'its', 'the', 'only', 'realistic', 'depiction', 'of', 'blacks', 'on', 'fake', 'news', 'tv', 'any', 'chance', 'of', 'getting', 't', 'shirts', 'made', 'that', 'say', '<user>', 'boycott', 'nfl', 'tebow', 'rule', 'cant', 'pray', 'owners', 'are', 'pleased', 'with', 'their', 'blacks', 'down', 'on', 'their', 'knees']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",offensive
"['how', 'about', 'americans', 'raped', 'and', 'murdered', 'by', 'their', 'illegalaliens', 'let', 'start', 'there', 'shall', 'we', 'they', 'have', 'a', 'sworn', 'duty', 'to', 'uphold', 'the', 'constitution', 'and', 'project', 'the', 'sovereignty', 'of', 'our', 'nation', 'not', 'attract', 'more', 'illegalaliens', 'instead', 'of', 'deporting', '<number>', 'million', 'and', 'importing', 'more', 'muslim', 'terrorists']","[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",hatespeech
"['<user>', 'by', 'tweeting', 'about', 'a', 'civil', 'war', 'trump', 'is', 'sending', 'a', 'message', 'to', 'all', 'his', 'gun', 'toting', 'proud', 'boy', 'nazi', 'white', 'supremacist', 'right', 'wing', 'nutjobs', 'to', 'crawl', 'out', 'of', 'the', 'shadows', 'rebel', 'desperate', 'trump', 'will', 'do', 'dangerous', 'things']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['this', 'whole', 'living', 'with', 'emotionally', 'retarded', 'baby', 'boomers', 'thing', 'is', 'gettin', 'real', 'old']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['<user>', 'i', 'mean', 'if', 'sexual', 'harassment', 'is', 'just', 'mean', 'girl', 'drama']","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",offensive
"['i', 'love', 'your', 'pro', 'white', 'jack', 'o', 'lantern', 'fuck', 'that', 'nigger', 'and', 'fuck', 'the', 'national', 'african', 'american', 'communist', 'party', 'founded', 'and', 'run', 'by', 'jews', 'look', 'up', 'it', 'history', 'that', 'not', 'j.p.', 'sedita', 'saying', 'that', 'its', 'ok', 'to', 'be', 'white', 'altright', 'american', 'nationalist']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['how', 'do', 'jews', 'use', 'the', 'state', 'or', 'any', 'organizational', 'position', 'of', 'power', 'to', 'bully', 'those', 'they', 'choose', 'into', 'corruption', 'and', 'degeneracy', 'start', 'with', 'congress', 'i', 'understand', 'that', 'they', 'take', 'leftist', 'sometimes', 'anti', 'white', 'positions', 'at', 'political', 'rallies', 'do', 'you', 'have', 'specific', 'examples']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['stand', 'up', 'and', 'be', 'counted', 'feel', 'free', 'to', 'message', 'me', 'with', 'any', 'questions', 'the', 'ikk', 'kk', 'is', 'currently', 'taking', 'applications', 'we', 'are', 'looking', 'for', 'honest', 'christian', 'men', 'and', 'women', 'who', 'are', 'ready', 'to', 'make', 'a', 'change', 'ik', 'org']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['people', 'say', 'they', 'want', 'a', 'country', 'for', 'whites', 'like', 'israel', 'i', 'say', 'move', 'to', 'poland', 'or', 'any', 'other', 'very', 'white', 'nations', 'just', 'like', 'jews', 'moved', 'from', 'their', 'homes', 'to', 'israel', 'or', 'america', 'that', 'is', 'what', 'is', 'consistent', 'logic', 'wise']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['<user>', 'i', 'am', 'not', 'a', 'fan', 'of', 'violence', 'having', 'said', 'that', 'i', 'have', 'never', 'seen', 'a', 'more', 'punchable', 'face', 'that', 'the', 'twit', 'jared']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",offensive
"['after', 'removing', 'islam', 'wrongfully', 'protected', 'status', 'by', 'the', 'freedom', 'of', 'religionsue', 'the', 'federal', 'government', 'again', 'giving', 'money', 'to', 'refugees', 'is', 'embezzlement', 'and', 'cronism', 'at', 'the', 'same', 'time', 'stealing', 'money', 'from', 'the', 'fed', 'gov', 'giving', 'it', 'to', 'your', 'friends']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",offensive
"['zekes', 'a', 'whole', 'ass', 'bitch']","[0, 0, 0, 1, 1]",offensive
"['gotta', 'like', 'the', 'spic', 'sometimes', 'we', 'may', 'want', 'them', 'to', 'go', 'home', 'but', 'at', 'least', 'they', 'hate', 'the', 'degenerate', 'queers', 'as', 'much', 'as', 'us']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",hatespeech
"['rant', 'the', 'nasty', 'blackheaded', 'bitch', 'is', 'ruining', 'fox', 'n', 'friends', 'on', 'memorial', 'day', 'she', 'belongs', 'on', 'shepsmith', 'show', 'not', 'f', 'f']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['<user>', 'hey', 'mate', 'what', 'are', 'the', 'stats', 'on', 'rape', 'when', 'i', 'saw', 'the', 'nisvs', 'survey', 'it', 'stated', 'that', 'along', 'with', 'made', 'to', 'penetrate', 'women', 'are', 'still', 'raped', 'at', 'higher', 'numbers']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['my', 'dad', 'really', 'boldly', 'said', 'out', 'of', 'all', 'his', 'kids', 'he', 'thought', 'i', 'd', 'be', 'the', 'one', 'to', 'come', 'out', 'the', 'closet', 'he', 'been', 'calling', 'me', 'a', 'lil', 'dyke', 'for', 'as', 'long', 'as', 'i', 'can', 'remember', '😂', '😂']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['stop', 'fighting', 'the', 'retarded', 'middle', 'east', 'battles', 'they', 'can', 'all', 'go', 'fuck', 'themselves']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",offensive
"['that', 'lying', 'bitch', 'is', 'screwed', '<number>', 'ways', 'from', 'sunday', 'and', 'she', 'knows', 'it', 'explaining', 'her', 'unlawful', 'actions', 'is', 'not', 'going', 'to', 'help', 'her', 'case', 'one', 'iota', 'this', 'just', 'makes', 'her', 'complicity', 'more', 'evident']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['<user>', 'ur', 'average', 'white', 'boy', 'that', 'raves']","[0, 0, 0, 0, 0, 0, 0]",normal
"['yea', 'i', 'bet', 'a', 'white', 'nationalist', 'is', 'a', 'real', 'big', 'traitor', 'or', 'maybe', 'i', 'do', 'not', 'like', 'a', 'kike', 'puppet', 'who', 'doing', 'nothing', 'on', 'immigration', 'you', 'retard']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['<user>', 'she', 'wanted', 'some', 'of', 'that', 'nigger', 'd']","[0, 0, 0, 0, 0, 0, 1, 0]",offensive
"['after', 'they', 'have', 'killed', 'or', 'wounded', 'a', 'score', 'of', 'persons', 'special', 'to', 'the', 'new', 'york', 'times', 'harriston', 'miss', '<date>', 'a', 'reign', 'of', 'murder', 'started', 'early', 'this', 'morning', 'by', 'two', 'negro', 'boys', 'who', 'were', 'crazed', 'by', 'cocaine', 'developed', 'into', 'a', 'race', 'riot', 'which', 'ended', 'only', 'after', 'three', 'white', 'men', '<number>']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['attention', 'all', 'lieberal', 'feminazi', 'here', 'a', 'cause', 'for', 'you', 'put', 'on', 'your', 'pussy', 'hats', 'and', 'go', 'get', 'the', 'toxic', 'male', 'responsible', 'for', 'actual', 'pussy', 'grabbing', 'c', 'mon', 'lying', 'bitches', 'still', 'waiting']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['so', 'dyke', 'virtue', 'signals', 'she', 'not', 'racist', 'while', 'taclt', 'supporting', 'an', 'influx', 'of', 'diseased', 'rapists', 'who', 'are', 'openly', 'anti', 'western', 'and', 'anti', 'white']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['<user>', 'only', 'extreme', 'examples', 'of', 'i', 'can', 'think', 'of', 'is', 'white', 'australia', 'and', 'bengal', 'feminine', 'but', 'we', 'did', 'not', 'created', 'the', 'famine', 'on', 'purpose']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['streetshitter', 'is', 'as', 'streetshitter', 'does', 'what', 'do', 'you', 'expect', 'from', 'that', 'mudslime', 'sack', 'of', 'shit']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",hatespeech
"['<user>', 'no', 'he', 'was', 'some', 'porch', 'monkey', 'who', 'got', 'shot', 'by', 'a', 'mexican']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['<user>', 'not', 'shocking', 'that', 'the', 'ones', 'yelling', 'hate', 'and', 'intolerance', 'are', 'all', 'white', 'lol']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['she', 'a', 'dyke', 'and', 'i', 'am', 'a', 'femme', 'it', 'a', 'synonym']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['not', 'once', 'have', 'you', 'refuted', 'my', 'arguments', 'you', 'ran', 'from', 'the', 'debate', 'like', 'the', 'faggot', 'you', 'are', 'i', 'stole', 'your', 'dinner', 'money', 'gave', 'you', 'a', 'wedgie', 'and', 'stuffed', 'you', 'in', 'your', 'own', 'locker', '🐸']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['<user>', 'kur', 'lexon', 'nicen', 'smart', 'kur', 'nuk', 'e', 'lexon', 'retarded']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",offensive
"['whenever', 'i', 'say', 'redneck', 'in', 'front', 'of', 'white', 'people', 'they', 'act', 'like', 'i', 'said', 'a', 'bad', 'word']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['i', 'love', 'the', 'muslim', 'unity', 'amongst', 'islamic', 'nations', 'how', 'come', 'they', 'did', 'not', 'take', 'in', 'even', 'one', 'muslim', 'refugee', '🤔']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['i', 'really', 'want', 'to', 'help', 'fellow', 'swifties', 'troll', 'nazis', 'i', 'mean', 'republicans', 'but', 'i', 'do', 'not', 'want', 'to', 'tweet', 'the', 'hash', 'tags', '😹']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['now', 'that', 'women', 'in', 'saudi', 'arabia', 'can', 'drive', 'they', 'have', 'a', 'fighting', 'chance', 'to', 'escape', 'the', 'isiamist', 'captors', 'who', 'enslave', 'them', 'maga', 'tcot', 'pjnet']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",offensive
